['অয়লার', 'সেটি', 'সে\u200cটি', 'কুমিল্লায়', 'মীন', 'এটাতো', 'ক্যাসিনো', 'বহিঃসংযোগ', 'যেগুলো', 'যেগু\u200cলো']
['জিনদানি', 'আত্নহত্যার', 'গনহত্যার', 'পুর্বপুরুষের', 'গবেষনাগার', 'বিখণ্ড', 'চৌরঙ্গী', 'ডিনগান', 'বাগচী', 'পাটুরিয়া']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'শীঘ্র', 'মীন', 'হুট', 'এটাতো']
['ধইরা', 'জানুয়ারী', 'দেইখা', 'ব্রত', 'আসেননি', 'করিতেছি', 'কলেজ', 'ক\u200cলেজ', 'মহকুমা', 'করিয়াছি']
['ধইরা', 'দেইখা', 'মহকুমা', 'আসেননি', 'আহ্বায়ক', 'করিতেছি', 'জানুয়ারী', 'কইরা', 'ব্রত', 'শিক্ষক']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'সেটি', 'সে\u200cটি', 'রোমা', 'যেগুলো']
['সোলজার', 'মালওয়ান', 'দুর্গাপ্রতিমার', 'নাইজার', 'কিউশু', 'দিলজার', 'জাইমাল', 'ভইট', 'রাণীক্ষেত', 'ক্রুগার']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'সেটি', 'সে\u200cটি', 'রোমা', 'যেগুলো']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
